iter	Passed	Remaining
217	487	1749
218	489	1745
219	491	1741
220	493	1738
221	495	1735
222	497	1732
223	499	1729
224	501	1725
225	502	1722
226	504	1718
227	506	1715
228	508	1712
229	510	1709
230	512	1706
231	514	1703
232	516	1700
233	518	1697
234	520	1694
235	522	1690
236	524	1688
237	527	1687
238	529	1684
239	531	1681
240	532	1678
241	534	1675
242	536	1672
243	538	1669
244	540	1666
245	542	1662
246	544	1660
247	546	1657
248	548	1654
249	550	1651
250	552	1648
251	554	1645
252	556	1642
253	558	1639
254	560	1637
255	562	1634
256	564	1631
257	566	1628
258	567	1624
259	569	1620
260	571	1617
261	572	1613
262	574	1609
263	576	1607
264	578	1603
265	579	1600
266	581	1596
267	583	1593
268	585	1590
269	586	1586
270	588	1583
271	590	1579
272	591	1576
273	593	1572
274	595	1569
275	596	1565
276	598	1562
277	600	1558
278	601	1555
279	603	1551
280	605	1548
281	606	1545
282	608	1542
283	610	1539
284	612	1536
285	614	1533
286	616	1530
287	617	1527
288	619	1523
289	620	1519
290	622	1516
291	624	1513
292	625	1510
293	627	1506
294	628	1503
295	630	1500
296	632	1497
297	634	1494
298	635	1490
299	637	1487
300	638	1483
301	640	1479
302	642	1477
303	645	1477
304	646	1473
305	648	1469
306	649	1467
307	660	1483
308	664	1486
309	670	1491
310	672	1489
311	674	1488
312	678	1489
313	681	1487
314	684	1488
315	692	1499
316	694	1495
317	695	1491
318	697	1488
319	698	1484
320	699	1480
321	701	1476
322	704	1476
323	706	1473
324	708	1471
325	710	1467
326	711	1464
327	712	1460
328	714	1456
329	715	1453
330	717	1450
331	719	1448
332	722	1446
333	724	1443
334	725	1439
335	726	1435
336	727	1431
337	729	1428
338	730	1425
339	732	1421
340	734	1419
341	736	1416
342	737	1412
343	738	1408
344	740	1405
345	741	1402
346	743	1398
347	745	1396
348	747	1393
349	748	1390
350	751	1389
351	754	1388
352	755	1385
353	757	1382
354	759	1379
355	760	1376
356	762	1373
357	764	1371
358	767	1369
359	769	1367
360	770	1364
361	772	1361
362	774	1359
363	776	1356
364	778	1354
365	780	1351
366	782	1349
367	785	1348
368	786	1345
369	788	1342
370	790	1339
371	792	1337
372	794	1334
373	796	1332
374	798	1330
375	800	1328
376	802	1325
377	804	1323
378	805	1320
379	807	1317
380	809	1315
381	811	1312
382	813	1310
383	815	1308
384	817	1306
385	819	1303
386	820	1300
387	822	1297
388	824	1294
389	826	1292
390	827	1289
391	829	1287
392	831	1284
393	833	1282
394	835	1279
395	837	1276
396	838	1274
397	840	1271
398	842	1268
399	844	1266
400	847	1265
401	849	1263
402	850	1260
403	852	1257
404	853	1254
405	855	1251
406	857	1249
407	859	1246
408	861	1245
409	863	1242
410	865	1240
411	867	1237
412	869	1235
413	870	1232
414	872	1230
415	874	1227
416	876	1225
417	878	1223
418	880	1220
419	882	1218
420	883	1215
421	885	1212
422	887	1210
423	889	1207
424	891	1206
425	893	1204
426	896	1203
427	898	1200
428	900	1198
429	901	1195
430	903	1192
431	905	1190
432	907	1188
433	917	1196
434	920	1195
435	942	1219
436	944	1216
437	945	1212
438	946	1209
439	947	1206
440	949	1203
441	950	1200
442	952	1197
443	953	1194
444	955	1191
445	957	1189
446	959	1186
447	961	1184
448	963	1182
449	965	1180
450	968	1178
451	970	1176
452	972	1173
453	974	1171
454	976	1169
